student_id,student_first_name,student_middle_name,student_last_name,student_mother_name,student_class,student_section,student_Mob_No,student_email_id,student_section_duplicate,student_aadhar_card_no,student_college_name,student_department_name,student_status,student_grade,student_address,student_address_postal_code,student_city_name,student_state_name,student_country_name
5248,Gina,Matthew,Cruz,Terri,Class 11,B,1285504512,gina.cruz2365@example.com,B,557819491518,Tech University,Computer Science,Active,E,8430 Michael Hills,96187,Hannahview,Arizona,Equatorial Guinea
5249,Robin,Kimberly,Bruce,Laura,Class 12,H,9647738699,robin.bruce1478@example.com,H,760024849446,City College,Civil,Graduated,B,36379 Young Rapids,41633,Port Richard,Florida,Equatorial Guinea
5250,Andrew,David,Johnson,Patricia,Class 10,C,5210982841,andrew.johnson9760@example.com,C,962647266384,National College,Civil,Active,D,775 Julie Mount,28036,North Katie,Utah,Timor-Leste
5251,John,Erika,Watson,Natalie,Class 8,B,8552850504,john.watson8509@example.com,B,054371407413,Tech University,Mathematics,Active,D,71756 Tracy Mill Suite 436,45795,Josemouth,Arizona,Liechtenstein
5252,Tara,Douglas,Shelton,Jennifer,Class 9,C,3003669458,tara.shelton2681@example.com,C,905606468046,Global Institute,Computer Science,Active,E,460 Audrey Corners,78830,Danielsshire,Pennsylvania,Iran
5253,Russell,Crystal,Alvarez,Susan,Class 6,F,7749373514,russell.alvarez7612@example.com,F,974815494335,Modern Academy,Physics,Active,C,9803 Smith Harbor Suite 653,89038,Singhbury,Ohio,Egypt
5254,Crystal,Angela,Hudson,Nicole,Class 1,G,6823815872,crystal.hudson2904@example.com,G,846271672405,Tech University,Mechanical,Graduated,D,96828 Erin Courts,28064,East Erinhaven,Iowa,Singapore
5255,Carlos,Brian,Davis,Elizabeth,Class 4,C,2325542796,carlos.davis1556@example.com,C,681965092978,City College,Mathematics,Active,E,83870 Ronald Forges,68867,South Ryanshire,New Hampshire,Norway
5256,Kathryn,William,Rodriguez,Brandi,Class 12,H,8384798074,kathryn.rodriguez7973@example.com,H,514491293207,City College,Computer Science,Graduated,E,47407 Burns Burg,29857,New Sierra,Oregon,Maldives
5257,Christopher,Stacy,Moody,Abigail,Class 1,H,8397783211,christopher.moody1375@example.com,H,965278488152,City College,Civil,Active,E,52496 Garrison Square Apt. 227,92561,South Donald,Alaska,Finland
5258,Matthew,Donna,Chavez,Pamela,Class 2,G,6344591059,matthew.chavez9195@example.com,G,806440765781,Global Institute,Biotech,Inactive,E,37696 Wells Shoals,34646,Sheilahaven,Maine,British Virgin Islands
5259,Joanna,Roger,Hahn,Michaela,Class 2,C,6338892856,joanna.hahn8724@example.com,C,568622721546,Global Institute,Physics,Inactive,E,065 Christopher Lock Suite 718,56389,Crawfordbury,Utah,New Zealand
5260,Stefanie,Michael,Mcdaniel,Erin,Class 4,E,3239539150,stefanie.mcdaniel1559@example.com,E,287126895054,Global Institute,Computer Science,Active,C,917 Clark Village,30807,Rileyberg,Nebraska,Liechtenstein
5261,Brittany,Lauren,Coleman,Sandra,Class 7,C,7774207250,brittany.coleman2053@example.com,C,072012163324,Modern Academy,Mechanical,Inactive,E,1121 Scott Plains,74573,Harrisontown,Florida,Brazil
5262,Bryan,Julia,Price,Nicole,Class 3,D,7925152372,bryan.price8637@example.com,D,806738119831,Modern Academy,Biotech,Active,D,9868 Crystal Forge,63483,South Angelaland,Florida,Chad
5263,Brendan,Richard,Pollard,Rachel,Class 5,D,8167987368,brendan.pollard3251@example.com,D,146225971798,Global Institute,Electrical,Active,B,0920 Jennifer Mall,96107,Lake Raven,West Virginia,Pakistan
5264,Cynthia,Colleen,Wright,Laura,Class 8,H,7629448524,cynthia.wright7415@example.com,H,831112333215,City College,Civil,Active,A,8996 Rich Turnpike,56662,Port Glennmouth,Florida,Montenegro
5265,Wesley,Danielle,Hall,Tara,Class 3,E,4376555934,wesley.hall432@example.com,E,945507287796,Global Institute,Mechanical,Graduated,C,248 Walter Mall,18861,Danielston,Wyoming,Comoros
5266,Michael,Bailey,Bowers,Kelly,Class 6,A,3863777804,michael.bowers666@example.com,A,894701501459,City College,Computer Science,Active,A,81908 Campbell Fork,21728,South Robertside,Texas,Kiribati
5267,Robert,Erin,Wilson,Monica,Class 7,A,7814881409,robert.wilson6239@example.com,A,366086182222,City College,Electrical,Graduated,B,56246 Jenkins Corner Suite 581,28111,North Joseph,Montana,Bulgaria
5268,Leslie,Amanda,Fowler,Ann,Class 6,C,8887464386,leslie.fowler9530@example.com,C,672410139631,Tech University,Mathematics,Inactive,C,880 Zimmerman Parks Apt. 376,94067,Brownchester,Idaho,Sweden
5269,Julie,Heather,Stewart,Danielle,Class 3,A,1862614631,julie.stewart9990@example.com,A,324874748116,Modern Academy,Physics,Graduated,D,35784 Matthew Spurs,01807,North Matthew,West Virginia,Monaco
5270,Amanda,Cathy,Miller,Cassandra,Class 11,E,5704661854,amanda.miller6793@example.com,E,854599643074,City College,Mechanical,Inactive,D,6943 Williams Cove,77779,Natalieberg,Rhode Island,Cape Verde
5271,Heather,Sarah,Miller,Jennifer,Class 2,A,5901031360,heather.miller2305@example.com,A,929941882675,Tech University,Biotech,Inactive,B,37155 Rodriguez Radial Apt. 386,57724,Williamsside,Delaware,Costa Rica
5272,Tammy,Rebecca,Harding,Darlene,Class 4,D,8389528872,tammy.harding9893@example.com,D,300584425425,Tech University,Computer Science,Graduated,A,202 Robin Plains Suite 116,11875,Klineborough,Iowa,Malta
5273,Anthony,Cynthia,Simpson,Alison,Class 7,C,0150265608,anthony.simpson5251@example.com,C,280394939782,City College,Physics,Active,C,09247 Sherman Plain Suite 888,84073,Lake Kyletown,New Hampshire,Ghana
5274,Lauren,Heather,Curtis,Monique,Class 9,A,2425589606,lauren.curtis9251@example.com,A,070675032105,City College,Civil,Active,C,369 Jenkins Walks Suite 840,32803,Port Caitlinside,New Hampshire,Dominica
5275,Jennifer,Mariah,Yu,Veronica,Class 10,D,5881938770,jennifer.yu8215@example.com,D,962572427377,City College,Mechanical,Graduated,A,4045 Johnson Field Suite 125,32557,Phillipsberg,New York,Lebanon
5276,Kenneth,Christy,Thornton,Lisa,Class 11,C,1953306717,kenneth.thornton7197@example.com,C,209024157137,National College,Civil,Graduated,D,942 Mclaughlin Glen Apt. 953,63776,Port Julie,Arizona,Malaysia
5277,Courtney,Carl,Yang,Megan,Class 2,B,6337366896,courtney.yang825@example.com,B,067833406521,Global Institute,Mathematics,Inactive,C,40188 Joshua Cape,78958,Hendersonhaven,Utah,Bouvet Island (Bouvetoya)
5278,Martin,Austin,Torres,Donna,Class 11,H,3129930776,martin.torres4493@example.com,H,547025156417,National College,Civil,Graduated,D,5710 Richard Parkways Suite 288,33334,Brittanyfort,Arizona,Isle of Man
5279,Laura,Caitlin,Johnson,Rachel,Class 5,G,7217351664,laura.johnson7088@example.com,G,360794732758,National College,Electrical,Active,E,44907 Murphy Squares Suite 833,69810,Williamview,North Carolina,Czech Republic
5280,Anna,Julia,Nunez,Kimberly,Class 11,F,8537043836,anna.nunez600@example.com,F,482348382792,National College,Electrical,Graduated,D,5119 Torres Lodge,93662,Tylerton,Maryland,Malta
5281,Edward,Brooke,Manning,Martha,Class 5,B,4140092397,edward.manning8366@example.com,B,964634163243,Modern Academy,Civil,Inactive,D,81339 Hess Gardens,30256,West Jamesside,Texas,Myanmar
5282,Jennifer,James,Perkins,Kimberly,Class 10,F,7090607115,jennifer.perkins7073@example.com,F,810144411280,City College,Mathematics,Graduated,E,0506 Jason Grove Suite 648,64873,Amandastad,Michigan,Lesotho
5283,Dana,Jack,Brown,Maria,Class 2,B,4879127363,dana.brown115@example.com,B,809446653723,Tech University,Physics,Inactive,C,7717 Whitney Stravenue,54563,Amandatown,Delaware,Lebanon
5284,Jamie,Christina,Trujillo,Allison,Class 12,H,0139706946,jamie.trujillo1767@example.com,H,634167021941,Tech University,Mechanical,Inactive,C,931 Larsen Forest Suite 571,91758,Andresview,Alaska,Norway
5285,Justin,Thomas,Parks,Amy,Class 8,B,2570836144,justin.parks398@example.com,B,226561156177,Modern Academy,Mathematics,Active,E,7380 Melanie Rapids,32661,Michelleside,Florida,Malawi
5286,Joshua,Timothy,Joseph,Belinda,Class 9,F,7414969624,joshua.joseph4453@example.com,F,724962961025,Modern Academy,Computer Science,Inactive,D,6395 Gregory Highway Suite 232,59468,Karenport,Louisiana,Macedonia
5287,Patrick,Charles,Cruz,Monica,Class 6,E,1400106447,patrick.cruz6498@example.com,E,915188793432,Tech University,Physics,Graduated,B,730 Pitts Common Apt. 821,20766,South Danielhaven,Maine,Portugal
5288,James,Karen,Johnson,Robin,Class 1,G,3721221301,james.johnson1563@example.com,G,923554412623,National College,Biotech,Graduated,D,339 Griffith Wells Suite 423,10835,Hugheschester,Nebraska,Gambia
5289,Patricia,Eric,Guerra,Sharon,Class 3,A,6565056157,patricia.guerra6187@example.com,A,345192050693,City College,Biotech,Inactive,B,908 Castillo Roads Apt. 287,46810,Deniseberg,Wisconsin,Kiribati
5290,Erica,Michele,Moon,Jennifer,Class 10,B,5746872576,erica.moon8424@example.com,B,015596457008,City College,Mathematics,Graduated,D,8462 Garcia Island,77483,North Leahton,Washington,Bouvet Island (Bouvetoya)
5291,Emily,Robert,Miller,Stephanie,Class 2,H,7276359819,emily.miller5376@example.com,H,116488640188,Tech University,Computer Science,Inactive,D,57512 Gutierrez Well Suite 337,78329,Lake Mallory,Washington,Niger
5292,Justin,James,Jackson,Lynn,Class 6,D,3615263224,justin.jackson2433@example.com,D,647582446179,City College,Mechanical,Graduated,B,924 Jeffrey Mount Apt. 582,77383,New Krista,Wyoming,Cape Verde
5293,Stephanie,Jessica,Russell,Jennifer,Class 8,E,2848789902,stephanie.russell3691@example.com,E,888123138269,Modern Academy,Mathematics,Inactive,C,5630 Peter Road,93460,West Jasonton,Iowa,Angola
5294,Melissa,Rhonda,Knapp,Jessica,Class 2,G,8534928128,melissa.knapp7210@example.com,G,760444960985,Global Institute,Mechanical,Inactive,B,873 Fitzgerald Meadows,59367,New Davidland,Missouri,Bhutan
5295,Eric,James,Ryan,Brianna,Class 5,B,2087444069,eric.ryan4590@example.com,B,127752783016,Tech University,Mechanical,Inactive,D,41218 Stevenson Road Apt. 599,74571,Louisside,Mississippi,Egypt
5296,Michelle,Christina,Wells,Christine,Class 6,G,5534388972,michelle.wells9553@example.com,G,366696677000,National College,Civil,Active,B,098 Stephanie Springs Apt. 553,66531,Port Morgan,Arkansas,Benin
5297,Matthew,Maria,Ramirez,Lauren,Class 9,G,8968517433,matthew.ramirez580@example.com,G,006157103816,National College,Computer Science,Active,A,17168 Brown Skyway Suite 437,69992,Donnachester,Oklahoma,South Africa
5298,Jason,Alicia,Spence,Cindy,Class 9,D,7220195483,jason.spence4817@example.com,D,256780093005,Tech University,Mechanical,Active,C,2437 Aaron Trafficway Apt. 386,43962,South Jaclyn,Wyoming,Svalbard & Jan Mayen Islands
5299,Michelle,Brian,Robinson,Jessica,Class 5,F,1437511035,michelle.robinson1@example.com,F,746839198368,Modern Academy,Physics,Graduated,C,91144 Morrow Trace Suite 604,06435,Meadowsfurt,Georgia,India
5300,Anthony,Robert,Jones,Taylor,Class 1,A,7420469675,anthony.jones2085@example.com,A,612905777311,Modern Academy,Physics,Active,B,981 Sarah Garden Apt. 217,42847,East Sharonfort,New Jersey,Croatia
5301,Kimberly,Sean,Nelson,Lauren,Class 9,D,0443663367,kimberly.nelson7077@example.com,D,056205278538,National College,Electrical,Active,E,2763 Anderson Mall Apt. 347,39804,West Juliaside,Wisconsin,Bahrain
5302,Kimberly,Ashley,Fowler,Robyn,Class 3,E,3829443442,kimberly.fowler3904@example.com,E,262333892365,National College,Civil,Active,E,998 Dixon Course,47531,New Perry,Kansas,Estonia
5303,Susan,Kevin,Spencer,Cassandra,Class 6,B,2234743743,susan.spencer7017@example.com,B,318406611275,Modern Academy,Computer Science,Graduated,B,3721 Rollins Tunnel,68319,Candiceberg,Vermont,Slovenia
5304,Joseph,Jennifer,Mclean,Angela,Class 6,F,9844016473,joseph.mclean4970@example.com,F,268363267055,National College,Mathematics,Inactive,D,133 Hill Cliffs Apt. 493,41144,Hallmouth,California,Marshall Islands
5305,Ann,Jesus,Wiley,Elizabeth,Class 3,A,2792899907,ann.wiley4554@example.com,A,634154203176,City College,Electrical,Active,C,448 Brandon Center,73403,Sandrahaven,Rhode Island,Central African Republic
5306,Alicia,Nancy,Mcbride,Stacy,Class 5,A,5908175429,alicia.mcbride7439@example.com,A,755962952611,Tech University,Electrical,Active,C,6152 Haley Ramp Suite 099,61192,Micheleton,Rhode Island,Swaziland
5307,John,Timothy,Collins,Victoria,Class 6,C,9222244775,john.collins3506@example.com,C,255197459084,Tech University,Mechanical,Active,D,221 Marcus Trail Apt. 471,09876,Lake Arthur,Arizona,Zambia
5308,Gregory,Michael,Marshall,Regina,Class 7,G,3818602918,gregory.marshall5162@example.com,G,607250972403,National College,Mathematics,Graduated,D,447 Velazquez Well Suite 111,39049,Feliciachester,Florida,Malaysia
5309,Destiny,Jessica,Ball,Sara,Class 4,E,5186964955,destiny.ball5767@example.com,E,658195862917,City College,Electrical,Graduated,C,65158 Melissa Trafficway,82092,Mcconnellberg,North Dakota,Austria
5310,Carlos,Christian,Higgins,Nicole,Class 12,C,7155819858,carlos.higgins3871@example.com,C,172967228484,Modern Academy,Electrical,Inactive,B,351 Hancock Centers,60028,Kimberlyview,Idaho,Uzbekistan
5311,Kyle,Victor,Richardson,Katherine,Class 2,B,1070983264,kyle.richardson7542@example.com,B,820641982936,Global Institute,Mathematics,Graduated,A,190 Moore Green,93291,Carterside,Oregon,French Guiana
5312,Tonya,Hector,Williamson,Michelle,Class 12,G,7133963028,tonya.williamson9254@example.com,G,712881287003,City College,Mathematics,Active,E,35700 Bird Radial,41418,Robinstad,Utah,Indonesia
5313,Reginald,Andrea,Diaz,Charlene,Class 4,F,8930123055,reginald.diaz7374@example.com,F,743416732660,National College,Electrical,Active,C,714 Erin Vista Suite 033,28138,Lake Kimberlyfurt,North Carolina,Christmas Island
5314,Samuel,Dale,Berry,Samantha,Class 3,C,6212494880,samuel.berry369@example.com,C,817065451580,City College,Mechanical,Graduated,B,3153 Shaw Valley,16936,Nielsenhaven,Wyoming,Botswana
5315,Anthony,Michael,Jordan,Janet,Class 1,E,1259217390,anthony.jordan6857@example.com,E,288117120631,City College,Electrical,Active,A,11285 Carroll Isle Suite 310,19683,West Edwardfort,Michigan,France
5316,Lisa,James,Carpenter,Allison,Class 5,E,0712507915,lisa.carpenter7179@example.com,E,882294939397,Global Institute,Civil,Inactive,A,728 Bryan Plains Suite 841,32816,Kimberlyshire,North Dakota,Montenegro
5317,Dawn,Andre,Newton,Danielle,Class 5,G,6175433248,dawn.newton422@example.com,G,418152146196,National College,Electrical,Graduated,E,2604 Mary Lights,02719,Lake Gary,Missouri,Chile
5318,Kyle,Ashley,Garcia,Hailey,Class 5,B,5765954784,kyle.garcia7392@example.com,B,067975751159,Modern Academy,Mechanical,Active,E,66629 Kelly Park Apt. 557,28227,New Elizabeth,South Dakota,Thailand
5319,Michael,Tracy,Holland,Cheryl,Class 6,B,1880543541,michael.holland3897@example.com,B,373746173604,National College,Biotech,Graduated,A,0119 Lori Ville,69620,East Charlestown,Minnesota,Montenegro
5320,Scott,Matthew,Gonzalez,Jennifer,Class 7,H,7968587207,scott.gonzalez5138@example.com,H,717889107657,Modern Academy,Physics,Inactive,B,0819 Lindsey Plains Apt. 116,45938,North Tiffany,Virginia,Kiribati
5321,Mary,Kristen,Davis,Diana,Class 3,F,6533249007,mary.davis8797@example.com,F,273529696410,City College,Computer Science,Inactive,A,74371 Huffman Point,50436,New Saraborough,Wyoming,Saint Kitts and Nevis
5322,Catherine,Vanessa,Willis,Judy,Class 3,H,2094642303,catherine.willis1749@example.com,H,518182189712,City College,Civil,Inactive,C,9587 Michelle Key,02352,East Hollyberg,New Hampshire,Marshall Islands
5323,Rachel,George,Duarte,Alyssa,Class 9,B,1801553857,rachel.duarte1110@example.com,B,293395634431,National College,Electrical,Graduated,B,610 Diaz Mills,76595,Cynthiaborough,Rhode Island,Belarus
5324,David,Brian,Payne,Yvonne,Class 7,B,2486387767,david.payne9074@example.com,B,320411326469,National College,Physics,Graduated,A,7939 Zachary Coves,90710,Lake Johnside,Michigan,Central African Republic
5325,Karen,Michael,Miller,Ashley,Class 7,G,2248700845,karen.miller5007@example.com,G,331087378968,Modern Academy,Civil,Graduated,D,6677 Manning Walk,11615,Travisshire,Minnesota,Belarus
5326,Amber,Jacqueline,Collier,Beth,Class 1,E,6464785519,amber.collier4638@example.com,E,463279286332,National College,Electrical,Inactive,E,2531 Linda Brook,55950,Dawnport,Montana,Grenada
5327,Christine,Thomas,Jones,Elizabeth,Class 3,G,3033207082,christine.jones70@example.com,G,147341010696,Global Institute,Electrical,Inactive,B,288 Brooke Roads Suite 376,73540,Jensenberg,Wyoming,Nauru
5328,Lisa,Matthew,Bruce,Margaret,Class 2,A,2942987664,lisa.bruce552@example.com,A,902902348654,National College,Civil,Active,E,576 Hendricks Gardens Suite 942,89252,North Kendrafort,Maine,Suriname
5329,John,Steve,Bullock,Diana,Class 3,A,3506730456,john.bullock2785@example.com,A,245416289817,National College,Computer Science,Active,D,103 Vincent Mill,32534,West Vanessaside,Delaware,Cameroon
5330,Johnny,Amy,Anderson,Kimberly,Class 12,E,1144327534,johnny.anderson3094@example.com,E,801794657825,City College,Physics,Graduated,D,56406 Richardson Garden Apt. 560,31241,Hillmouth,Kansas,Saint Lucia
5331,Cody,Samuel,Flores,Jacqueline,Class 6,G,3725555737,cody.flores6704@example.com,G,962996716425,Tech University,Physics,Graduated,E,03384 Lisa Prairie,09540,North Cassandra,Virginia,Vietnam
5332,Gail,Nicole,Barker,Amy,Class 10,C,7898321881,gail.barker7491@example.com,C,340352847330,National College,Electrical,Inactive,E,915 Kevin Lake,89102,South Jessica,North Dakota,Yemen
5333,Claudia,Jose,Dixon,Laura,Class 7,H,1725703545,claudia.dixon4823@example.com,H,903957339990,Modern Academy,Mathematics,Active,A,79782 Jason Road,29046,Port Joycetown,New Mexico,Saint Lucia
5334,Anthony,Teresa,Brady,Kimberly,Class 9,H,4849193533,anthony.brady4954@example.com,H,914633714643,Tech University,Electrical,Graduated,B,99215 Bullock Plaza,33535,Tiffanyburgh,New York,Syrian Arab Republic
5335,Rodney,Donna,Davis,Melinda,Class 1,B,4136261537,rodney.davis2648@example.com,B,279769286064,National College,Civil,Graduated,B,94311 Adam Brook,46827,New Markfurt,Minnesota,Seychelles
5336,Carolyn,Perry,Dyer,Ashley,Class 11,F,4147626785,carolyn.dyer9462@example.com,F,574549726702,Modern Academy,Computer Science,Active,A,877 Sarah Drive Suite 405,13408,Port Josephborough,Rhode Island,Lesotho
5337,Dawn,Angela,Soto,Catherine,Class 1,D,1309174263,dawn.soto9574@example.com,D,861067846327,Global Institute,Computer Science,Graduated,D,609 David Cliffs,62325,New Jeffburgh,Missouri,Guernsey
5338,Nicholas,Joyce,Coffey,Rebecca,Class 6,G,5677064142,nicholas.coffey2605@example.com,G,369115353531,Global Institute,Physics,Graduated,B,08508 Glover Bridge Suite 604,24718,Port Robertburgh,Mississippi,Mozambique
5339,Kristin,Dana,Simmons,Terri,Class 12,H,5538288785,kristin.simmons8689@example.com,H,051570825993,Modern Academy,Electrical,Graduated,C,400 David Point Apt. 268,11986,South Jamesmouth,Texas,El Salvador
5340,Robin,Kayla,Thornton,Diana,Class 12,G,8376338570,robin.thornton5525@example.com,G,514538028480,Global Institute,Electrical,Graduated,C,6087 Ashley Land Apt. 571,97742,Lake Jason,Utah,Cocos (Keeling) Islands
5341,Kimberly,Melissa,Frey,Crystal,Class 10,E,1776564103,kimberly.frey9556@example.com,E,279808334810,Modern Academy,Physics,Active,C,25087 Oneill Light,21316,East Chelsea,Maine,Anguilla
5342,Alexis,Brian,Lamb,Brandy,Class 6,B,7034801072,alexis.lamb833@example.com,B,183666768334,Global Institute,Biotech,Inactive,E,804 Kirk Divide,34397,Westview,Delaware,Panama
5343,Alexandra,Kimberly,Phillips,Rhonda,Class 3,G,2812093342,alexandra.phillips8198@example.com,G,930391997896,Global Institute,Electrical,Inactive,C,76728 Daniel Point Apt. 153,26280,Rogersborough,Idaho,Cyprus
5344,Emily,Nathaniel,Zavala,Margaret,Class 3,E,6648256178,emily.zavala1914@example.com,E,987805401943,National College,Mechanical,Inactive,E,55140 Cordova Oval,61884,North Shawnview,Alabama,Poland
5345,Brenda,Sean,Maldonado,Kimberly,Class 5,G,0170248526,brenda.maldonado3863@example.com,G,051996837406,Modern Academy,Biotech,Active,D,908 Erica Turnpike,19020,Karenfurt,Louisiana,Christmas Island
5346,Crystal,Nicole,Butler,Rachel,Class 7,D,9178124231,crystal.butler8453@example.com,D,771728993666,City College,Mechanical,Graduated,A,21031 Travis Haven Apt. 426,93252,Lake Bruceburgh,South Dakota,Panama
5347,Jonathan,Taylor,Chavez,Jessica,Class 7,H,7807409301,jonathan.chavez6545@example.com,H,959445660973,National College,Physics,Inactive,D,70539 Avila Camp Apt. 386,87108,New Lynnland,Maine,Barbados
5348,Matthew,Maria,Russell,Michelle,Class 9,C,8087066312,matthew.russell7631@example.com,C,166372002537,City College,Mathematics,Graduated,D,3201 Hays Extensions,30949,Valerieberg,Texas,Guyana
5349,Sandra,Christopher,Miller,Michelle,Class 12,H,6640440279,sandra.miller4828@example.com,H,413736901378,City College,Biotech,Inactive,C,934 David Bridge,97862,North Elizabethview,Oregon,Ireland
5350,Anna,Christina,Paul,Michelle,Class 7,E,1554371344,anna.paul3628@example.com,E,579606721757,City College,Civil,Active,E,8423 Susan Crossroad,50881,North Jessicashire,Massachusetts,Bosnia and Herzegovina
5351,Jennifer,Lisa,Anderson,Dawn,Class 10,D,1540785431,jennifer.anderson877@example.com,D,530452516861,City College,Mechanical,Active,C,31192 Katie Green,39800,Smithtown,Oklahoma,Liechtenstein
5352,Kurt,Jason,Becker,Michelle,Class 8,E,8196028698,kurt.becker2018@example.com,E,927789390632,Tech University,Biotech,Inactive,E,61088 Terri Viaduct,20584,Taylorburgh,Massachusetts,Malawi
5353,Daniel,Wendy,House,Nicole,Class 9,H,8498394812,daniel.house1026@example.com,H,570712257386,Modern Academy,Computer Science,Active,C,6948 Peck Passage Apt. 762,76824,Coleberg,Louisiana,Burkina Faso
5354,Donna,Jasmine,English,Kayla,Class 1,B,6464295460,donna.english4665@example.com,B,581120452309,Tech University,Mechanical,Graduated,B,95496 Stevens Camp,48028,Lisamouth,Alaska,Timor-Leste
5355,Lisa,Robert,Schneider,Christina,Class 3,C,1125400512,lisa.schneider1000@example.com,C,605307211165,Tech University,Electrical,Graduated,C,080 Gilmore Court,10467,South Rachelfurt,Delaware,Spain
5356,Julie,Edward,Marks,Lauren,Class 1,D,8926356966,julie.marks4187@example.com,D,546968076609,National College,Civil,Graduated,C,2237 Shaffer Plaza,66105,West Michael,New Mexico,Oman
5357,Kevin,Derrick,Lucero,Alyssa,Class 3,H,2090600574,kevin.lucero7284@example.com,H,630072692120,Modern Academy,Civil,Graduated,D,7944 Rice Skyway,50913,West Amy,Oklahoma,Niue
5358,Lori,Holly,Griffin,Nina,Class 6,D,2922098468,lori.griffin5752@example.com,D,711371384458,Modern Academy,Physics,Inactive,B,055 Smith Forges,14854,Carpenterport,Virginia,Peru
5359,Kara,Christopher,Mason,Jessica,Class 8,H,5101152957,kara.mason735@example.com,H,318265179825,Tech University,Mechanical,Inactive,E,85336 Kimberly Fords Apt. 273,65787,Ryanburgh,Vermont,French Polynesia
5360,Jamie,Jessica,Andrews,Cindy,Class 12,B,4887591526,jamie.andrews8674@example.com,B,310760775669,City College,Biotech,Inactive,A,308 Santos Avenue,68323,Pricetown,South Carolina,Poland
5361,Melissa,Taylor,Bennett,Dana,Class 3,F,7888139750,melissa.bennett9835@example.com,F,040776840110,Global Institute,Biotech,Active,C,1213 Houston Curve Suite 920,13730,Port Zachary,Massachusetts,Benin
5362,Tiffany,Blake,Little,Christine,Class 6,D,9979371847,tiffany.little2514@example.com,D,538508491618,Tech University,Mechanical,Inactive,B,63494 Derrick Branch Suite 247,90701,Carrburgh,Arkansas,Mozambique
5363,Brian,Jenny,Smith,Sandra,Class 3,A,5453597991,brian.smith5417@example.com,A,402074353381,Global Institute,Electrical,Inactive,C,501 Matthew Fort Suite 426,20376,North James,Utah,Latvia
5364,Crystal,Robert,Quinn,Jennifer,Class 6,A,3005038579,crystal.quinn2175@example.com,A,827497405350,Tech University,Biotech,Active,B,970 Flores Spurs Apt. 323,37683,Ellisville,Florida,Uzbekistan
5365,Angela,Heather,Rocha,Sandra,Class 2,H,1635690514,angela.rocha7753@example.com,H,177788018962,National College,Civil,Active,D,5321 Jennifer Springs Suite 528,40504,Sergiomouth,Michigan,Tonga
5366,Michelle,Connie,Levine,Rachel,Class 11,E,7020499257,michelle.levine2272@example.com,E,071923001648,National College,Biotech,Inactive,C,421 Laura Tunnel Suite 202,69056,North Donna,Oklahoma,Nauru
5367,John,Dustin,Price,Debbie,Class 6,D,9557883303,john.price8090@example.com,D,712886577445,Modern Academy,Mechanical,Graduated,B,956 Nguyen Walk,91163,New Cathy,Nebraska,Jordan
5368,Jody,Tina,Callahan,Kimberly,Class 2,G,3560176369,jody.callahan5536@example.com,G,156999877368,Tech University,Biotech,Inactive,D,73502 Lydia Crescent Apt. 537,14573,Port Joshuaberg,Louisiana,Guernsey
5369,Susan,Angela,Williams,Heather,Class 2,H,2292818511,susan.williams4664@example.com,H,283104606718,National College,Mathematics,Graduated,D,657 Payne Fork Suite 925,53083,North Jessicaview,Massachusetts,Bulgaria
5370,Lindsay,Kathy,Davis,Rachel,Class 2,B,2024114836,lindsay.davis8834@example.com,B,254074011324,Tech University,Mechanical,Active,D,447 Miller Lane Suite 833,50061,East John,Florida,Bermuda
5371,Patrick,Brian,Mejia,Catherine,Class 3,B,6256574320,patrick.mejia3089@example.com,B,976275401806,National College,Electrical,Inactive,D,94393 Brown Terrace Suite 879,32606,Haroldstad,Florida,China
5372,Matthew,Emily,Farrell,Jennifer,Class 8,C,2695577689,matthew.farrell7436@example.com,C,705923769677,City College,Civil,Inactive,C,52167 Jonathan Pine,16470,East Emily,Texas,Kuwait
5373,Justin,Shannon,Castaneda,Heidi,Class 9,A,6707050639,justin.castaneda9145@example.com,A,266422513316,Modern Academy,Electrical,Inactive,A,640 Anderson Throughway,79257,West Veronica,Texas,Mali
5374,Kathryn,Brian,Knapp,Darlene,Class 1,E,4400254309,kathryn.knapp7241@example.com,E,579338160263,Global Institute,Mechanical,Active,A,60996 Harvey Knoll,97377,Billmouth,Minnesota,Jamaica
5375,Colton,Cory,Duffy,Alyssa,Class 3,C,2613523189,colton.duffy5068@example.com,C,911908263309,City College,Physics,Graduated,B,47635 Troy Parks Suite 669,49399,Jenniferport,Louisiana,Saint Lucia
5376,Taylor,Tracy,Wheeler,Connie,Class 3,B,3259718585,taylor.wheeler4928@example.com,B,695264938584,National College,Mathematics,Inactive,B,2315 Daniel Lake,83624,Port Janice,South Dakota,Madagascar
5377,Eric,Sandra,Peterson,Charlotte,Class 10,B,3811544823,eric.peterson5456@example.com,B,524028585170,City College,Mathematics,Graduated,B,767 Garcia Garden,11510,Lauraton,South Carolina,South Georgia and the South Sandwich Islands
5378,Judy,Stephanie,Curtis,Brandi,Class 9,H,5345437693,judy.curtis2317@example.com,H,248502562276,Tech University,Mechanical,Inactive,A,469 Annette Key,26380,West Natasha,Oklahoma,Lithuania
5379,Samantha,Jessica,Garcia,Emily,Class 2,D,5180017365,samantha.garcia2388@example.com,D,963937913094,Modern Academy,Mathematics,Active,B,68066 Julie Circle Suite 365,17386,Rochaland,Nebraska,Barbados
