student_id,student_first_name,student_middle_name,student_last_name,student_mother_name,student_class,student_section,student_Mob_No,student_email_id,student_section_duplicate,student_aadhar_card_no,student_college_name,student_department_name,student_status,student_grade,student_address,student_address_postal_code,student_city_name,student_state_name,student_country_name
12502,Laurie,Ronald,Taylor,Jamie,Class 8,D,2497292538,laurie.taylor3007@example.com,D,047117540296,National College,Mechanical,Inactive,D,087 Clark Locks,99591,West Shelly,Washington,Pakistan
12503,Bethany,Hannah,Webster,Laura,Class 8,E,3792730921,bethany.webster244@example.com,E,630486575775,Tech University,Electrical,Active,C,5438 Ortiz Mill,46169,Laneborough,Alaska,Mexico
12504,Daniel,Natalie,Macias,Rebecca,Class 11,F,7167912305,daniel.macias4413@example.com,F,283809598677,National College,Physics,Active,B,97466 Jason Trace,80355,Thomasberg,Kentucky,Sao Tome and Principe
12505,Michelle,Christine,Rosario,Dominique,Class 11,D,2114725139,michelle.rosario2266@example.com,D,491200649751,City College,Biotech,Graduated,E,380 Ryan Skyway Apt. 807,87124,Tammyshire,Ohio,Mexico
12506,Samantha,Connor,Marsh,Linda,Class 9,H,5745738842,samantha.marsh339@example.com,H,501684784527,Tech University,Electrical,Active,A,3348 Coleman Dale Suite 400,46396,East Michaela,Oregon,Bolivia
12507,Steve,Jason,Fields,Ann,Class 12,G,7566332789,steve.fields7780@example.com,G,494446240447,National College,Computer Science,Graduated,A,046 Melissa Extensions Apt. 322,92551,Brittanyfurt,North Carolina,Ukraine
12508,John,Shelby,Gray,Ashley,Class 12,D,2996863458,john.gray5140@example.com,D,529915707496,City College,Biotech,Graduated,E,8235 Hansen Flats Suite 120,18528,Hannamouth,Kentucky,Heard Island and McDonald Islands
12509,Nicole,Alan,Reyes,Monica,Class 10,C,5490983830,nicole.reyes8241@example.com,C,805469256871,Modern Academy,Electrical,Inactive,E,612 Williams Isle,22524,North Joseph,Idaho,Heard Island and McDonald Islands
12510,Nicholas,Kayla,Robinson,Amanda,Class 2,F,4613553137,nicholas.robinson3361@example.com,F,464652659294,Global Institute,Electrical,Inactive,C,636 Adkins Gateway,08834,Port Rhonda,Oklahoma,Guam
12511,Lisa,Jordan,Olson,Amanda,Class 7,A,1262934642,lisa.olson1808@example.com,A,856190621401,City College,Physics,Inactive,E,27638 Allison Streets,52800,East Caitlyn,Washington,Uzbekistan
12512,Randall,Steven,Lozano,Danielle,Class 6,F,8061979060,randall.lozano9703@example.com,F,051655097270,City College,Mechanical,Inactive,E,647 Kyle Shores Suite 449,10188,Hornefurt,Alaska,Montenegro
12513,Edgar,Elizabeth,Cooley,Kelly,Class 2,C,0661076888,edgar.cooley9137@example.com,C,562557478583,National College,Civil,Graduated,B,9087 Hess Crest Suite 397,66469,Jeremyview,Pennsylvania,Puerto Rico
12514,Sara,Sarah,Richardson,Kathy,Class 2,C,0171583285,sara.richardson2892@example.com,C,953004635744,Global Institute,Biotech,Active,C,2651 Dominique View Suite 253,63239,Cantrellfurt,Alabama,Egypt
12515,Jennifer,Carol,Duran,Alicia,Class 10,G,5916131718,jennifer.duran5525@example.com,G,870446559252,National College,Physics,Inactive,D,4503 Gibson Neck,15681,Rodrigueztown,West Virginia,Vietnam
12516,Dana,Matthew,Smith,Amanda,Class 4,C,0034062265,dana.smith7378@example.com,C,621639212736,Modern Academy,Electrical,Active,D,89663 Michael Square Suite 890,80514,Aaronbury,Oklahoma,Spain
12517,Travis,Alexandria,Prince,Cynthia,Class 5,F,7031631676,travis.prince7808@example.com,F,160923696681,City College,Biotech,Inactive,C,747 Mullen Key,47385,Craigmouth,Iowa,Gibraltar
12518,Laura,Mary,Richardson,Stephanie,Class 7,H,4802923564,laura.richardson1875@example.com,H,824807578162,Global Institute,Mechanical,Active,B,450 Taylor Pike,32897,Stephenland,Alabama,Lao People's Democratic Republic
12519,Daniel,Veronica,Elliott,Tracy,Class 8,D,1356278592,daniel.elliott9112@example.com,D,625653823440,Modern Academy,Computer Science,Active,D,826 Smith Squares,08295,East Danielle,Kansas,Cayman Islands
12520,Sheila,Mark,Beasley,Brooke,Class 6,B,2208673895,sheila.beasley2500@example.com,B,231645840353,Modern Academy,Mechanical,Active,D,04441 Paul Courts,24036,Bobbyfurt,Nebraska,Georgia
12521,Ricky,Tracey,Duffy,Tina,Class 12,H,7634828208,ricky.duffy8599@example.com,H,915018198552,City College,Mathematics,Active,A,970 Jennifer Key Apt. 802,37892,Buckleytown,Pennsylvania,Zambia
12522,Frank,Eric,Jones,Pamela,Class 5,G,6110636332,frank.jones6152@example.com,G,712755637623,City College,Electrical,Active,E,83961 Christine Alley,40286,Lake Sharonhaven,Wyoming,Austria
12523,Amy,Hannah,Russell,Jennifer,Class 7,H,0937870420,amy.russell360@example.com,H,712743669485,Modern Academy,Civil,Inactive,D,2800 George Fords,63391,Paulachester,Hawaii,Greenland
12524,Rebekah,Sherry,Johnson,Heidi,Class 7,E,1306430983,rebekah.johnson4422@example.com,E,109459105067,Global Institute,Electrical,Graduated,C,515 Scott River Apt. 860,03683,Millerville,Georgia,Mali
12525,James,Kristina,Robles,Tiffany,Class 1,G,2744174309,james.robles5709@example.com,G,545457212345,National College,Mechanical,Graduated,A,71055 Maxwell Trafficway Suite 105,30461,Millerberg,Pennsylvania,Suriname
12526,Alan,Debra,Thomas,Kathleen,Class 2,B,8178880165,alan.thomas9213@example.com,B,217222022301,Modern Academy,Mathematics,Inactive,B,321 Miller Track Suite 884,98911,Allisonborough,Nebraska,Iceland
12527,Deborah,Wesley,Cisneros,Kelly,Class 4,A,7439570157,deborah.cisneros5259@example.com,A,640140803464,National College,Mathematics,Graduated,E,522 Kara Route,01314,Port Vanessaside,Tennessee,Niue
12528,Kelly,James,Robinson,Stacey,Class 3,F,6250595878,kelly.robinson7748@example.com,F,962975679614,National College,Electrical,Active,E,2373 Carroll Fort Apt. 885,78181,North Petershire,Maryland,Bahamas
12529,Thomas,Richard,Prince,Stephanie,Class 9,G,5828392236,thomas.prince6507@example.com,G,862363884842,City College,Electrical,Graduated,A,905 Sharon Shores,68062,West Jordan,New Jersey,Korea
12530,Stephanie,Jason,Elliott,Crystal,Class 8,D,5162648033,stephanie.elliott1233@example.com,D,501916882213,Global Institute,Civil,Active,C,983 Vincent Groves Suite 761,98372,Williamview,Oklahoma,United States Virgin Islands
12531,Thomas,Joshua,Harrington,Ashley,Class 4,C,3512869330,thomas.harrington1479@example.com,C,761550061267,City College,Mathematics,Inactive,C,920 Bullock Pass,34889,Lake Gwendolynborough,Minnesota,Guam
12532,Valerie,Brandon,Li,Sonya,Class 4,E,6307833571,valerie.li9027@example.com,E,091553914722,Tech University,Mathematics,Active,C,30569 Kimberly Radial,81654,East Melissa,Maryland,Norway
12533,Stephanie,Patrick,Romero,Kimberly,Class 10,H,1715723207,stephanie.romero4953@example.com,H,825142169736,Global Institute,Mathematics,Active,A,363 James Trace Suite 408,85976,East Lindaburgh,Utah,Saint Kitts and Nevis
12534,Zachary,April,Adams,Pamela,Class 7,B,5948104204,zachary.adams6644@example.com,B,229894517427,Global Institute,Biotech,Active,E,10848 Thomas Valleys,10241,Millerstad,New Jersey,Cayman Islands
12535,Kara,Brent,Stevens,Dawn,Class 7,F,7581952635,kara.stevens2767@example.com,F,943763566340,Modern Academy,Physics,Graduated,D,2294 Ethan Inlet Suite 509,71147,New Brianbury,Arizona,Maldives
12536,Michael,Kathleen,Calderon,Natalie,Class 2,A,6904845184,michael.calderon8587@example.com,A,726332146868,Global Institute,Civil,Graduated,C,47275 Peterson Gardens Suite 439,83200,Danielmouth,Virginia,Cameroon
12537,Christine,Marvin,Mccoy,Whitney,Class 1,G,2575494172,christine.mccoy6740@example.com,G,482157042056,National College,Mathematics,Graduated,C,824 Nathan Spurs,58724,North Leahfort,West Virginia,Solomon Islands
12538,Katie,Kimberly,Long,Marie,Class 10,G,8308620838,katie.long8148@example.com,G,599346218589,City College,Physics,Inactive,C,890 Andre Shoals Suite 405,87029,South Kaylaburgh,Nevada,Falkland Islands (Malvinas)
12539,Michael,Darren,Andersen,Nancy,Class 3,G,2331721232,michael.andersen4691@example.com,G,343518221455,City College,Mechanical,Inactive,A,46845 Knox Path Suite 871,22668,Evansport,Louisiana,Djibouti
12540,Kimberly,Robert,Freeman,Maria,Class 2,A,8599623819,kimberly.freeman3115@example.com,A,385409509350,City College,Physics,Graduated,C,495 Mary Hills Apt. 293,10600,Christopherview,Hawaii,Niue
12541,Amanda,Amanda,Hurley,Susan,Class 5,E,6643944551,amanda.hurley587@example.com,E,684382202782,Modern Academy,Mechanical,Inactive,B,3872 Butler Circles Suite 735,08090,East Chad,Wisconsin,Lao People's Democratic Republic
12542,Mark,Trevor,Medina,Jasmine,Class 8,F,4816014644,mark.medina3579@example.com,F,270565527201,Global Institute,Mathematics,Active,C,97357 Jennifer Overpass,93834,East Amy,Wyoming,France
12543,Elizabeth,Ethan,Horton,Denise,Class 2,F,2248269313,elizabeth.horton1932@example.com,F,718012342005,City College,Civil,Active,B,946 Michele Circles Apt. 534,62317,West Hailey,Idaho,Zambia
12544,Stephen,Lisa,Peters,Deborah,Class 12,B,5774701542,stephen.peters621@example.com,B,638657840060,Tech University,Physics,Inactive,A,171 Bradley Tunnel,79692,Pereztown,Nevada,Spain
12545,Cynthia,Cynthia,Scott,Morgan,Class 7,D,3403486311,cynthia.scott343@example.com,D,001160559131,Modern Academy,Biotech,Active,B,657 Sherry Squares,96984,Lewiston,Virginia,Cayman Islands
12546,Anna,Laura,Padilla,Amy,Class 11,D,5632895925,anna.padilla9436@example.com,D,754488076134,Modern Academy,Physics,Inactive,A,779 Madeline Knoll,55936,Port Nathanville,Idaho,Saint Lucia
12547,Traci,Kristen,Bauer,Raven,Class 9,E,2276156320,traci.bauer5087@example.com,E,391865268539,Global Institute,Physics,Inactive,B,036 Gregory Crest,66749,West Jacquelineport,Arkansas,Hungary
12548,Denise,Lori,Wallace,Jennifer,Class 4,D,8051523920,denise.wallace6963@example.com,D,185960099651,Modern Academy,Civil,Active,E,083 Terri Wall Suite 243,06912,Rachelburgh,Nevada,Cocos (Keeling) Islands
12549,Isaac,Justin,Lewis,Janet,Class 5,H,6153306551,isaac.lewis1306@example.com,H,834721155431,Global Institute,Mathematics,Active,D,71717 Keller Green Apt. 225,72472,Flynnburgh,Mississippi,Uzbekistan
12550,Jason,Steven,Smith,Gina,Class 7,G,7248972671,jason.smith7479@example.com,G,165876694963,National College,Physics,Active,B,241 Horn Circle Suite 771,98822,Bakerport,Kentucky,Dominica
12551,Cheyenne,Cynthia,Jackson,Julie,Class 11,B,0226323841,cheyenne.jackson5236@example.com,B,424026436192,Global Institute,Mechanical,Graduated,D,0904 Lee Crossroad,20083,Smithside,Alaska,Saudi Arabia
12552,Robert,Haley,Garcia,Melissa,Class 5,F,6186749877,robert.garcia251@example.com,F,602225495024,Global Institute,Biotech,Graduated,E,0528 John Path Apt. 360,17876,Lake Jesus,Massachusetts,New Caledonia
12553,Danielle,Sheryl,Price,Sheila,Class 8,B,8444273709,danielle.price3265@example.com,B,851622168685,National College,Computer Science,Active,C,2058 Laura Brooks Apt. 579,17596,South Benjamin,Ohio,Saint Pierre and Miquelon
12554,Scott,Miranda,Small,Sydney,Class 6,G,4415452008,scott.small5701@example.com,G,794009597371,Tech University,Mathematics,Active,B,314 Benjamin Neck,09734,Candacehaven,New Jersey,United Kingdom
12555,Jeffrey,Christopher,Scott,Jennifer,Class 8,E,1257396662,jeffrey.scott3581@example.com,E,565723680375,Global Institute,Computer Science,Graduated,A,10739 Romero Drives,24641,North Aliciamouth,Nevada,Benin
12556,Steven,Mark,Mills,Tanya,Class 6,G,2555516261,steven.mills8220@example.com,G,842999802571,City College,Mechanical,Active,C,8956 George Street Suite 197,60721,South Sharonhaven,Tennessee,Guatemala
12557,Darin,Teresa,Guzman,Ashley,Class 12,H,7753397899,darin.guzman9132@example.com,H,398223402513,City College,Mathematics,Inactive,D,2031 Stephen Plains Apt. 105,85996,East Michael,New Hampshire,Norfolk Island
12558,Alicia,Steve,Brock,Jennifer,Class 6,G,9685416939,alicia.brock331@example.com,G,491394115347,Modern Academy,Physics,Active,C,015 Welch Field,20743,Lake Tiffanystad,Ohio,French Southern Territories
12559,Deborah,Dana,Scott,Tara,Class 12,F,8388286723,deborah.scott7538@example.com,F,195573292129,Tech University,Physics,Graduated,E,024 Julie Lodge Apt. 743,19679,Port Michael,Nevada,Moldova
12560,Jason,John,Anderson,Susan,Class 8,E,7751453255,jason.anderson4111@example.com,E,629830903321,National College,Computer Science,Active,A,2827 Duncan Avenue,12796,Randyburgh,Washington,Mongolia
12561,Mark,Jessica,Fernandez,Lydia,Class 3,F,2578814294,mark.fernandez8521@example.com,F,672977665773,Modern Academy,Civil,Inactive,D,4656 Vanessa Common,95433,West Natasha,Illinois,Chile
12562,Margaret,Sandra,Spears,Victoria,Class 6,G,9872823337,margaret.spears1510@example.com,G,719948196727,National College,Mathematics,Inactive,E,838 Jonathan Coves Suite 669,44951,Melendezville,Michigan,Finland
12563,Kathryn,Linda,Lopez,Destiny,Class 5,E,0255605566,kathryn.lopez3338@example.com,E,322477741741,Modern Academy,Biotech,Active,B,684 Arthur Manors Suite 979,94021,Vargasfort,New Hampshire,Mongolia
12564,Karen,Mary,Herrera,Raven,Class 8,G,1669514855,karen.herrera3775@example.com,G,146025603070,National College,Mechanical,Inactive,D,08938 Diane Parks,82369,North Jessica,Michigan,Turkey
12565,Leah,Nicole,Evans,Danielle,Class 4,H,0337716702,leah.evans9268@example.com,H,664747494651,Modern Academy,Physics,Inactive,C,7038 Schwartz Burg Suite 177,95625,Hallhaven,Kentucky,Mayotte
12566,Daniel,Benjamin,Wolfe,Sarah,Class 10,C,9183658465,daniel.wolfe9985@example.com,C,141618666938,Modern Academy,Mechanical,Active,C,8524 Vasquez View Apt. 945,03193,Davisshire,West Virginia,Mongolia
12567,William,Barbara,Sims,Lisa,Class 11,E,4979008003,william.sims1057@example.com,E,711233356706,Global Institute,Mathematics,Inactive,D,31860 Torres Oval,26475,North Karenchester,Pennsylvania,Bahamas
12568,Bradley,Dana,Rich,Julie,Class 7,B,1555586046,bradley.rich2131@example.com,B,095757887632,Global Institute,Electrical,Active,D,486 Samantha Ridges Suite 512,66822,Chavezchester,Rhode Island,Mali
12569,Louis,Lee,Howell,Donna,Class 9,G,7565093643,louis.howell7691@example.com,G,608693996822,Global Institute,Physics,Active,A,08880 Phillip Hill Apt. 576,89055,Lake Annaville,Wyoming,United Kingdom
12570,Victoria,Desiree,Henderson,Michelle,Class 1,C,5859523741,victoria.henderson570@example.com,C,306577404483,Modern Academy,Electrical,Inactive,E,87159 Joseph Islands Suite 754,28898,Stevenview,Nevada,Eritrea
12571,Christopher,Joanna,Rose,Savannah,Class 8,E,3802189029,christopher.rose2503@example.com,E,346742221946,National College,Electrical,Inactive,A,55529 Thompson Fort Suite 535,78408,Maryside,Maryland,Honduras
12572,Kimberly,Natalie,Mccarthy,Lisa,Class 9,H,5089373502,kimberly.mccarthy4242@example.com,H,863429411824,Tech University,Physics,Graduated,D,227 Lopez Harbors Suite 426,24532,Hamiltonburgh,Oklahoma,Congo
12573,Taylor,Matthew,Benton,Anna,Class 1,G,9198015919,taylor.benton3546@example.com,G,345773487468,National College,Computer Science,Active,E,3632 Fletcher Park Apt. 995,58689,Longberg,Pennsylvania,Ukraine
12574,Tanya,Kenneth,Butler,Leslie,Class 11,H,0391754832,tanya.butler926@example.com,H,463170037800,City College,Biotech,Inactive,D,610 Diane Ramp,19295,Murrayland,Louisiana,Bolivia
12575,Kimberly,Tricia,Melton,Jacqueline,Class 1,B,6555960541,kimberly.melton6817@example.com,B,763864453750,City College,Civil,Active,C,983 Myers Viaduct Apt. 891,51998,Harrisonmouth,Montana,Hungary
12576,Richard,Joseph,Turner,Samantha,Class 11,H,0598967017,richard.turner5230@example.com,H,181212090912,City College,Electrical,Inactive,C,7027 Erik Island,36113,Chentown,Oregon,Slovenia
12577,Jamie,Joel,Saunders,Teresa,Class 12,D,3861601349,jamie.saunders3793@example.com,D,213494425951,Modern Academy,Civil,Graduated,B,326 Carter Circle Suite 487,93964,South Dennis,Wyoming,Samoa
12578,Lydia,Robert,Berry,Kathy,Class 11,B,1528133375,lydia.berry4757@example.com,B,735449794401,Global Institute,Civil,Active,A,30891 Gonzalez Mission,13408,North Adrianville,Georgia,Barbados
12579,Ann,Bryan,Gibson,Brenda,Class 12,A,3974983150,ann.gibson6139@example.com,A,880848133499,Modern Academy,Computer Science,Active,E,679 Allen Light,21674,New Kathy,Georgia,Indonesia
12580,Shawn,Brenda,Rogers,Michelle,Class 12,B,1984673024,shawn.rogers2245@example.com,B,836458873153,Tech University,Mathematics,Graduated,A,261 Ronald Courts,57035,North Randall,Louisiana,Gabon
12581,Carolyn,Sara,Moon,Deanna,Class 10,H,7661752542,carolyn.moon806@example.com,H,965925810760,Global Institute,Computer Science,Active,E,39739 Joseph Turnpike,78093,Lake John,Maine,Somalia
12582,Austin,Michael,Atkinson,Tonya,Class 12,B,9994189821,austin.atkinson3946@example.com,B,173982997627,Global Institute,Civil,Graduated,B,50641 Kennedy Corners Suite 077,90355,Fordland,Mississippi,Isle of Man
12583,Jennifer,Tonya,Frye,Alexa,Class 12,D,2198914791,jennifer.frye7757@example.com,D,687993104854,City College,Mechanical,Active,B,238 Alejandro Station Suite 016,72558,West Timothy,New Jersey,Svalbard & Jan Mayen Islands
12584,Donna,Terrance,Liu,Sandra,Class 7,C,1142081883,donna.liu7278@example.com,C,900550742374,Tech University,Mathematics,Inactive,C,457 Mendoza Divide Suite 440,78564,Port Andrewtown,Utah,Kyrgyz Republic
12585,Michael,John,Williams,Joan,Class 2,H,5138891329,michael.williams85@example.com,H,890000244494,City College,Mechanical,Graduated,A,36211 Baker Burgs,86774,Ayalashire,Iowa,Senegal
12586,Kenneth,Andrew,Spears,Charlene,Class 6,D,9570358956,kenneth.spears4885@example.com,D,539535708632,Global Institute,Biotech,Active,A,0177 Wong Flats,70621,Johnbury,New Jersey,Cook Islands
12587,Jerome,Kathleen,White,Christy,Class 8,C,7273305425,jerome.white92@example.com,C,371619358987,Modern Academy,Mechanical,Inactive,B,2045 Hayden Prairie Apt. 566,93651,Port Joseshire,Oregon,Falkland Islands (Malvinas)
12588,Benjamin,Jesse,Ho,Jacqueline,Class 5,E,1823460563,benjamin.ho9066@example.com,E,400123643736,Global Institute,Mechanical,Graduated,C,702 Hood Lights Apt. 210,43991,Port Troy,Pennsylvania,Denmark
12589,Kenneth,Michelle,Lee,Tammie,Class 1,F,4103369088,kenneth.lee6613@example.com,F,513650527442,City College,Electrical,Graduated,A,19268 Holt Fort,30270,Mccoyport,Hawaii,Tanzania
12590,Bonnie,Seth,Davenport,Becky,Class 4,H,3894677735,bonnie.davenport2955@example.com,H,721924517219,City College,Biotech,Active,C,380 Lisa Hills,54393,Robertburgh,Maine,Kenya
12591,James,Lawrence,Cortez,Tiffany,Class 7,F,1006881480,james.cortez9365@example.com,F,967824256125,Global Institute,Computer Science,Inactive,C,254 Vanessa Garden,68391,Justinshire,Vermont,Sudan
12592,Tina,Denise,Thomas,Sarah,Class 11,G,5604730745,tina.thomas6191@example.com,G,604635954074,Global Institute,Biotech,Active,D,4366 Dominguez Lakes Suite 696,61173,North Adam,West Virginia,Lithuania
12593,Brian,Penny,Higgins,Melanie,Class 9,F,3608136445,brian.higgins474@example.com,F,423966792791,Global Institute,Physics,Graduated,E,8848 Michael Views Apt. 686,85749,Allenmouth,Connecticut,Somalia
12594,Larry,Amy,Johnson,Melissa,Class 5,A,5114271486,larry.johnson4839@example.com,A,612528301713,National College,Physics,Graduated,D,265 Schaefer Fall Suite 363,06201,Hortonstad,Louisiana,Cote d'Ivoire
12595,Kathy,Laura,Walker,Stephanie,Class 8,F,2445446801,kathy.walker9817@example.com,F,195983600995,Modern Academy,Computer Science,Graduated,A,739 Brown Drive Suite 992,86351,Zamoraville,Maryland,Bosnia and Herzegovina
12596,Christina,James,Brewer,Deborah,Class 4,H,4271446542,christina.brewer7661@example.com,H,626810543579,City College,Computer Science,Inactive,B,928 Ashley Trail Suite 965,81402,Lake Austinmouth,Utah,Brunei Darussalam
12597,Michael,Kathy,Navarro,Lisa,Class 2,G,9030344754,michael.navarro3512@example.com,G,798193113525,City College,Computer Science,Graduated,E,445 Stanley Crossing,11265,Navarroberg,New Mexico,Bahrain
12598,Christopher,Susan,Miranda,Dana,Class 5,G,0081837575,christopher.miranda3599@example.com,G,567673031376,Tech University,Mathematics,Active,D,89241 Renee Brooks,15499,Timothymouth,Louisiana,Yemen
12599,Susan,Dennis,Roman,Ann,Class 5,B,2679942320,susan.roman4861@example.com,B,639691821320,Tech University,Electrical,Inactive,D,02757 Devin Crossing,78869,Carlsonstad,Arizona,Tuvalu
12600,Wendy,Angel,Freeman,Helen,Class 12,H,2882292943,wendy.freeman4014@example.com,H,166906264289,Global Institute,Electrical,Graduated,A,327 Guerra Manor,10788,Millermouth,Mississippi,Bahamas
12601,Jessica,Johnny,Paul,Tanya,Class 7,F,9543519254,jessica.paul4831@example.com,F,776528212298,Global Institute,Computer Science,Inactive,C,554 Christine Glens Suite 496,66586,Parsonsberg,Tennessee,Congo
12602,Christopher,Jacqueline,Stokes,Amy,Class 6,B,9321738255,christopher.stokes1113@example.com,B,772826560706,City College,Computer Science,Active,E,65914 Ray Harbors,39776,North Brandon,Missouri,Namibia
12603,Rachel,Michael,Rodriguez,Kelly,Class 7,G,9057631462,rachel.rodriguez4513@example.com,G,405679171664,Global Institute,Mathematics,Inactive,C,554 Valerie Fort Suite 675,96311,Port Patrick,Ohio,Hungary
12604,Holly,April,Shelton,Claudia,Class 6,E,5699101827,holly.shelton1902@example.com,E,106813544086,Global Institute,Physics,Graduated,C,8041 Cody Ridges Apt. 740,05863,Morganside,Louisiana,Estonia
12605,Charlotte,Alice,Jackson,Stephanie,Class 12,E,7571133155,charlotte.jackson7333@example.com,E,445980901457,Global Institute,Mathematics,Active,E,616 Brown Alley Apt. 400,09269,West Mistyberg,North Dakota,Libyan Arab Jamahiriya
12606,Alexander,Kendra,Armstrong,Sarah,Class 6,H,7907846265,alexander.armstrong5692@example.com,H,197428143744,National College,Electrical,Inactive,A,9971 Mclean Station Apt. 162,97056,West Pam,Alabama,Bouvet Island (Bouvetoya)
12607,Beverly,Yvonne,Burns,Angela,Class 5,C,2528060907,beverly.burns8739@example.com,C,322038366958,Global Institute,Mathematics,Active,C,3108 Carmen Points,46406,Ericksonchester,Mississippi,Jordan
12608,Kiara,Adam,Thompson,Hailey,Class 9,F,7469000799,kiara.thompson8470@example.com,F,747848872090,Tech University,Mathematics,Graduated,E,028 Harmon Fields,49613,Alisonview,Georgia,Kuwait
12609,Kimberly,Julie,Dickerson,Carol,Class 1,D,4595628768,kimberly.dickerson304@example.com,D,816397666218,City College,Civil,Graduated,D,38416 Laura Motorway Suite 743,16903,Sullivanmouth,New Jersey,Somalia
12610,Austin,Brooke,Martin,Deborah,Class 8,B,5267171206,austin.martin9943@example.com,B,045137817666,Modern Academy,Biotech,Active,E,6422 Patricia Crossroad,62640,Campbellchester,Colorado,Venezuela
12611,Louis,James,Salazar,Denise,Class 4,H,3706265902,louis.salazar5115@example.com,H,903378033504,Tech University,Civil,Inactive,D,275 Jeffrey Hollow,74794,North Toni,Delaware,Venezuela
12612,Victor,Chelsey,Allen,Amanda,Class 3,B,6316027636,victor.allen6614@example.com,B,557973679510,National College,Biotech,Graduated,A,67353 Kathy River,56354,Braunton,Nevada,Colombia
12613,John,Robert,Alvarez,Cassie,Class 1,E,9561136835,john.alvarez4406@example.com,E,928636217314,Modern Academy,Computer Science,Graduated,B,0222 Evan Locks Apt. 153,99547,West Jacobside,Colorado,Burundi
12614,Joshua,Nancy,Brown,Lisa,Class 1,E,5459203485,joshua.brown2859@example.com,E,189565518322,City College,Biotech,Active,D,405 Leslie Creek,52245,Port Michael,Illinois,Algeria
12615,Sara,Angela,Gallagher,Lisa,Class 6,G,5453123093,sara.gallagher6186@example.com,G,628485143029,National College,Mathematics,Active,A,2277 Salas Ports,55286,Peterfurt,Florida,Taiwan
12616,Karen,Melvin,Pratt,Dawn,Class 9,E,1915345675,karen.pratt4745@example.com,E,893546175112,National College,Biotech,Active,C,450 Andrea Ville,16806,Waltersfort,Missouri,Turkmenistan
12617,Matthew,Gary,Martinez,Michelle,Class 8,A,6593510412,matthew.martinez7494@example.com,A,955136899944,Modern Academy,Biotech,Inactive,E,56723 Christina Viaduct,64670,New Shelbyland,Indiana,Singapore
12618,Amanda,Brent,Tate,Kelly,Class 8,A,4385343742,amanda.tate9280@example.com,A,429409262354,Global Institute,Electrical,Active,C,1226 Moore Fall Suite 220,58826,Jacksonside,Vermont,Saint Helena
12619,Karen,Donald,Bond,Joanna,Class 3,D,5619509295,karen.bond7059@example.com,D,041055109958,Modern Academy,Computer Science,Graduated,C,29470 Michael Park,22703,Dianehaven,Nevada,Sierra Leone
12620,Samantha,Beverly,May,Michele,Class 4,E,8278546049,samantha.may3961@example.com,E,428126449225,National College,Mechanical,Inactive,D,119 Teresa Street,79985,Port Lawrenceshire,Maryland,Saint Vincent and the Grenadines
12621,Stephanie,Ashley,Gallagher,Mary,Class 5,B,1494969831,stephanie.gallagher7080@example.com,B,577983559635,National College,Physics,Graduated,A,649 May Estates Apt. 327,86064,Lake Matthewport,Montana,Haiti
12622,Michelle,Dana,Prince,Dana,Class 4,C,4554605000,michelle.prince1403@example.com,C,754151356037,Tech University,Electrical,Inactive,E,650 Buckley Mission,95717,East Cynthiaborough,Arkansas,Lebanon
12623,Tiffany,Sarah,Lamb,Pamela,Class 12,G,7399956583,tiffany.lamb5930@example.com,G,498695574613,National College,Mechanical,Active,C,8817 Jill Crossing Apt. 472,28714,Port Jacqueline,Alaska,Slovenia
12624,Daniel,Annette,Sosa,Leah,Class 12,A,1098068148,daniel.sosa5501@example.com,A,447519686696,Global Institute,Mechanical,Inactive,D,34799 Collins Park,07550,North Russellside,Montana,Cameroon
12625,Anne,Nathan,Jones,Janet,Class 8,E,6889287438,anne.jones8816@example.com,E,259424959575,Tech University,Biotech,Active,D,31883 Johnston Trail Suite 416,95647,Williamston,California,Zambia
12626,Natalie,Jennifer,Lopez,Erin,Class 8,F,7317993496,natalie.lopez9084@example.com,F,924350478371,Global Institute,Civil,Active,A,4592 Gill Lakes,88882,Andrewside,Wyoming,Hungary
12627,Adrian,Thomas,Lutz,Veronica,Class 12,C,3777972905,adrian.lutz4725@example.com,C,334382919863,Modern Academy,Civil,Inactive,E,94062 King Burg,09940,South Jessica,Texas,Honduras
12628,Lee,Jamie,Walker,Ashley,Class 5,D,5388093384,lee.walker6184@example.com,D,885450356304,National College,Physics,Active,D,2083 Sandra Trail,02318,South Pamela,Illinois,Fiji
12629,Anita,Brittany,Simmons,Amanda,Class 12,B,4993533121,anita.simmons1939@example.com,B,389761613391,Global Institute,Mechanical,Active,B,0425 Marshall Ports,34427,Tarashire,Iowa,Venezuela
12630,Keith,Elizabeth,Gutierrez,Jessica,Class 11,E,7017728240,keith.gutierrez9511@example.com,E,567794258087,National College,Computer Science,Inactive,B,4972 Harrison Islands Suite 888,98813,Lake Allison,Arizona,Thailand
12631,Shannon,Kelsey,Lee,Christina,Class 8,H,2370327482,shannon.lee2282@example.com,H,449808939608,City College,Electrical,Inactive,C,4874 Jason Ville,96230,New Kevin,Rhode Island,Ireland
12632,Gary,Jordan,English,Kylie,Class 3,B,0184767427,gary.english4791@example.com,B,748094905960,National College,Electrical,Active,A,68127 Rebecca Junctions Apt. 071,12315,West Robert,West Virginia,Timor-Leste
