student_id,student_first_name,student_middle_name,student_last_name,student_mother_name,student_class,student_section,student_Mob_No,student_email_id,student_section_duplicate,student_aadhar_card_no,student_college_name,student_department_name,student_status,student_grade,student_address,student_address_postal_code,student_city_name,student_state_name,student_country_name
8256,Amy,Christian,Mckinney,Kathryn,Class 2,A,9426353603,amy.mckinney9168@example.com,A,707248854277,City College,Mathematics,Active,E,466 Gordon Inlet,21934,West Travis,Arkansas,Romania
8257,Joseph,William,Ford,Lisa,Class 1,H,7197331574,joseph.ford5982@example.com,H,959408623268,Global Institute,Mechanical,Active,A,490 Cynthia Mews,29638,Harrisshire,Washington,Seychelles
8258,Kevin,Daniel,Oliver,Alicia,Class 2,H,0124396469,kevin.oliver8665@example.com,H,717421349821,Global Institute,Mechanical,Inactive,C,759 Shane Hollow,41761,Amyside,Oklahoma,Swaziland
8259,Ellen,Linda,Trujillo,Danielle,Class 10,H,3846066435,ellen.trujillo6540@example.com,H,894594587003,Global Institute,Mechanical,Inactive,B,721 Blankenship Hill Apt. 657,87382,Port Thomas,New Jersey,Saint Barthelemy
8260,Jimmy,Wayne,Mclaughlin,Kiara,Class 1,D,9740280770,jimmy.mclaughlin9996@example.com,D,743779612174,National College,Mechanical,Graduated,C,7362 Jeffery Fall Apt. 026,64064,Marquezshire,Tennessee,Cameroon
8261,Heather,Joshua,Snow,Brenda,Class 2,F,8669403764,heather.snow4748@example.com,F,839058190360,Global Institute,Computer Science,Inactive,E,12761 Stephanie Station Apt. 841,95606,Lindsaymouth,South Carolina,Lithuania
8262,John,Logan,Rivera,Alicia,Class 7,B,4163094796,john.rivera3007@example.com,B,916479599909,Global Institute,Biotech,Inactive,A,681 Hess Ports,85569,Kimfort,Wisconsin,Guinea
8263,Sandra,Barbara,Olson,Amber,Class 2,H,2658920266,sandra.olson9666@example.com,H,260807513972,Global Institute,Physics,Active,D,644 Michael Shoal,80973,Thompsonfurt,South Carolina,Panama
8264,Brittany,Tyler,Carrillo,Melanie,Class 5,G,1200780291,brittany.carrillo3497@example.com,G,615781372199,National College,Mathematics,Active,A,49580 Heather Course Suite 898,36592,Nicolehaven,Mississippi,Lebanon
8265,Donna,Juan,Bell,Julie,Class 1,H,1938495900,donna.bell5405@example.com,H,754250378454,City College,Biotech,Graduated,A,891 Shaw Glens,14829,Greenberg,Illinois,Tunisia
8266,Amanda,Jessica,Hernandez,Monica,Class 6,E,1255559654,amanda.hernandez4598@example.com,E,696206202110,Tech University,Electrical,Graduated,E,28197 Erika Fall Suite 706,83446,South Brittany,Virginia,Mexico
8267,Charles,Rebecca,Harris,Katie,Class 2,B,9198512096,charles.harris3235@example.com,B,299697019164,Global Institute,Physics,Active,A,54802 Thomas Field Apt. 663,74033,South Jeffreyview,Georgia,Samoa
8268,Mike,Julie,Adams,Tammy,Class 2,E,5667224869,mike.adams531@example.com,E,836685987158,Modern Academy,Biotech,Active,D,7168 Terrance Island Suite 107,83954,Debraton,West Virginia,Solomon Islands
8269,William,Stephen,Turner,Lisa,Class 5,B,7634012114,william.turner8823@example.com,B,558539374111,Modern Academy,Electrical,Active,A,5158 Johnson Forest,76131,North Craig,South Dakota,Nigeria
8270,Melissa,Jonathon,Jordan,Jamie,Class 10,H,3682570679,melissa.jordan3187@example.com,H,737522456533,Tech University,Electrical,Inactive,D,51119 Daniel Track Suite 017,19587,Priceborough,Illinois,Turkmenistan
8271,Veronica,Samantha,Kelly,Jessica,Class 9,E,5379957187,veronica.kelly330@example.com,E,325846625927,National College,Physics,Inactive,A,5372 Hawkins Throughway,68814,West Sarah,Mississippi,South Africa
8272,Lisa,Eric,Thomas,Megan,Class 10,G,8736002436,lisa.thomas6913@example.com,G,282058164511,National College,Electrical,Graduated,C,71330 Ellis Run,14330,North Angelachester,Oklahoma,El Salvador
8273,Albert,Dale,Luna,Priscilla,Class 12,C,8759248792,albert.luna3049@example.com,C,903045341150,Modern Academy,Mechanical,Active,B,24217 Estrada Land Suite 615,07364,South Dakota,California,Niue
8274,Michael,Crystal,Sanchez,Valerie,Class 6,E,7766754501,michael.sanchez6026@example.com,E,229045427568,City College,Mathematics,Active,B,7853 Vasquez Cliff,49966,Hillton,Georgia,Guadeloupe
8275,David,David,Bradford,Savannah,Class 9,A,8808140828,david.bradford550@example.com,A,113254052276,National College,Mathematics,Graduated,D,58829 Holden Drive,32438,Port Chelseyborough,Virginia,Brunei Darussalam
8276,Bryan,Audrey,Herring,Megan,Class 12,B,7394749223,bryan.herring7429@example.com,B,008194601530,City College,Physics,Inactive,C,1253 Alec Fields Suite 585,73855,East Stephanie,Georgia,Anguilla
8277,Daniel,Michael,Rodriguez,Debra,Class 5,A,0413276668,daniel.rodriguez6220@example.com,A,900758296333,Modern Academy,Civil,Inactive,E,1756 Kirby Plain Suite 230,30152,Mendezchester,Ohio,Malta
8278,Kevin,Robert,Hernandez,Linda,Class 4,A,4038571747,kevin.hernandez5793@example.com,A,480657937738,Tech University,Electrical,Graduated,B,387 Heather Expressway Suite 894,43784,Wongton,North Dakota,Finland
8279,Tommy,Jenny,Mayer,Jessica,Class 4,E,3495439329,tommy.mayer2027@example.com,E,538969088159,City College,Mechanical,Graduated,A,52154 Huber Place Apt. 205,10936,East Kristina,New Jersey,Libyan Arab Jamahiriya
8280,Laura,Nicole,Fuentes,Sandra,Class 5,A,6984476386,laura.fuentes5521@example.com,A,869827523197,Global Institute,Computer Science,Active,B,274 Wanda Village Apt. 817,17086,New Adamshire,Vermont,Svalbard & Jan Mayen Islands
8281,Nicholas,Richard,Hodge,Becky,Class 11,H,2082367088,nicholas.hodge6316@example.com,H,188664848530,Global Institute,Civil,Inactive,B,82637 Smith Route Apt. 411,14080,West Ronaldville,Alaska,Papua New Guinea
8282,Brian,Timothy,Holmes,Melissa,Class 12,F,7452423715,brian.holmes293@example.com,F,432706218903,City College,Mathematics,Graduated,E,12854 Robert Isle,41587,Graceview,Rhode Island,Hungary
8283,Kristy,William,Fleming,Jennifer,Class 12,G,5933360798,kristy.fleming363@example.com,G,929282911406,Tech University,Electrical,Active,B,623 Kimberly Centers Apt. 467,95614,New Jason,Washington,Niue
8284,Theresa,Kevin,Johnson,Rachel,Class 11,H,1482729337,theresa.johnson8179@example.com,H,350634794385,Global Institute,Computer Science,Inactive,D,845 Ward Estates Apt. 968,03127,Ballardbury,California,Turkmenistan
8285,Joshua,Monica,Evans,Melanie,Class 8,H,1486425850,joshua.evans393@example.com,H,886750021587,Tech University,Computer Science,Inactive,A,10761 Thomas Mews Suite 233,46578,North Jason,New Mexico,Falkland Islands (Malvinas)
8286,Virginia,Tyler,Burke,Wendy,Class 1,E,1945037182,virginia.burke177@example.com,E,135937394363,Tech University,Biotech,Graduated,C,8184 Hodge Port,29696,Kimmouth,Oregon,Nauru
8287,Emily,Stephanie,Sullivan,Kelly,Class 10,H,8678148859,emily.sullivan9568@example.com,H,405881325404,Modern Academy,Mechanical,Graduated,E,050 Mark Meadow Suite 427,32018,Reesechester,California,Colombia
8288,Tanya,Andrew,Glover,Sophia,Class 10,B,4313646398,tanya.glover9947@example.com,B,605484654934,Modern Academy,Mechanical,Graduated,B,982 Owen Glens,67072,East Kim,Minnesota,Fiji
8289,Patricia,Elizabeth,Proctor,Jennifer,Class 9,D,0883009849,patricia.proctor8110@example.com,D,117672196785,Global Institute,Electrical,Graduated,D,035 David Throughway Suite 871,96672,South Heather,Connecticut,South Africa
8290,Robert,Jason,Delacruz,Danielle,Class 4,C,6865023949,robert.delacruz1830@example.com,C,540017992489,Tech University,Electrical,Graduated,D,675 Kathleen Turnpike Suite 994,61477,Acevedoport,Kansas,Gibraltar
8291,Rebekah,Ryan,Johnson,Angela,Class 6,A,4076900505,rebekah.johnson8713@example.com,A,768216073057,Modern Academy,Computer Science,Inactive,E,06454 Chambers Knolls Suite 955,32321,East Briannaburgh,New Hampshire,Denmark
8292,James,Brianna,Davis,Jamie,Class 12,G,0208182252,james.davis6145@example.com,G,592553949511,National College,Computer Science,Inactive,E,584 Makayla Fort,34315,Lake Brittany,Hawaii,Bolivia
8293,Patrick,Marie,Adams,Crystal,Class 8,C,4068352241,patrick.adams9438@example.com,C,265889609560,Tech University,Mathematics,Graduated,D,8650 Elizabeth Fall,80097,Gentryshire,Washington,Wallis and Futuna
8294,Amy,Janet,Aguirre,Megan,Class 8,H,9489488217,amy.aguirre3611@example.com,H,963484953757,City College,Mathematics,Inactive,B,737 Ronald Lake Suite 906,13956,Marksport,Wisconsin,Namibia
8295,Ashley,Chase,Jones,Bonnie,Class 6,F,8156144358,ashley.jones7796@example.com,F,739161205740,National College,Electrical,Active,A,32107 Jessica Mission,53513,Justinport,Massachusetts,Botswana
8296,Laura,Brittany,Roberts,Mary,Class 1,E,5298595694,laura.roberts7343@example.com,E,893988333023,Tech University,Biotech,Active,D,620 Strickland Stravenue,51249,Josephborough,Alabama,American Samoa
8297,Miranda,Sara,Barajas,Lauren,Class 6,D,7936281217,miranda.barajas1623@example.com,D,476901632241,City College,Mechanical,Graduated,D,70599 Edwards Groves,78273,Port Cameronfort,Arizona,Puerto Rico
8298,Evelyn,Ernest,Powell,Joanne,Class 2,B,7714327157,evelyn.powell9409@example.com,B,076128898554,Global Institute,Civil,Inactive,E,57507 Lindsay Ranch,82037,Brownville,Connecticut,Sudan
8299,David,Mark,Holt,Brittany,Class 4,D,2621634638,david.holt1267@example.com,D,516182957867,National College,Mechanical,Inactive,E,880 Sandra Bridge,03875,East Jose,Hawaii,Cameroon
8300,Michael,Jeffrey,Taylor,Sara,Class 2,C,3117670616,michael.taylor7123@example.com,C,328728021691,National College,Mathematics,Active,B,165 April Shoals,59908,Scottview,Oklahoma,Malaysia
8301,Jeffrey,Jay,Wilson,Christine,Class 12,H,4453522798,jeffrey.wilson7494@example.com,H,702935800772,Modern Academy,Computer Science,Graduated,B,886 Howell Garden Apt. 307,52487,Levyfort,Massachusetts,Antarctica (the territory South of 60 deg S)
8302,Brittany,Terri,Payne,Michelle,Class 12,A,8144544671,brittany.payne6771@example.com,A,049977148432,Tech University,Biotech,Graduated,D,99387 Nolan Ramp,63169,Markshire,Colorado,Oman
8303,Christian,Erica,Greer,Christine,Class 5,A,5967141005,christian.greer8362@example.com,A,994597614507,City College,Electrical,Inactive,D,8137 Wendy Expressway Apt. 275,96485,Lake Warrentown,New Hampshire,Pakistan
8304,Sarah,Danielle,Li,Andrea,Class 10,E,9331946311,sarah.li4638@example.com,E,582361760845,Modern Academy,Mathematics,Graduated,B,50757 Sean Glen Suite 367,17741,Larsonfort,North Carolina,Thailand
8305,Jennifer,Christine,Obrien,Melissa,Class 7,A,1931220595,jennifer.obrien4791@example.com,A,431097975638,National College,Electrical,Graduated,C,6957 Tina Plaza Apt. 258,21053,Raymondland,Rhode Island,Bangladesh
8306,Brittany,Alexander,Morrow,April,Class 7,E,4427386684,brittany.morrow3165@example.com,E,860220521844,City College,Physics,Inactive,D,801 Carr Villages Apt. 836,18794,North Christopherton,Florida,Slovenia
8307,Kim,Eric,Wolf,Gabrielle,Class 12,G,9541986875,kim.wolf5344@example.com,G,844484553888,City College,Biotech,Inactive,E,76969 Olson Ford Apt. 097,46562,Lake Allenstad,Connecticut,Bangladesh
8308,Emily,Miranda,Krause,Patricia,Class 5,D,5463863411,emily.krause3716@example.com,D,468653119500,Modern Academy,Computer Science,Active,C,77087 Tanner Shores Suite 011,25638,New Andrewfurt,Wyoming,Western Sahara
8309,Jonathan,Wendy,Wilson,Julia,Class 2,B,2952017378,jonathan.wilson9919@example.com,B,298306099053,Global Institute,Physics,Active,B,40406 Frost Camp Apt. 929,69578,New Williamfurt,Minnesota,Philippines
8310,Janice,Brandon,Nichols,Lisa,Class 9,E,9566682067,janice.nichols5471@example.com,E,841947874801,National College,Civil,Inactive,E,375 Brown Trail Apt. 340,35402,North Drewland,Connecticut,Bhutan
8311,Laura,Ruth,Diaz,Sheena,Class 8,C,3087348345,laura.diaz4171@example.com,C,676402198637,Tech University,Civil,Active,B,27129 David Roads Suite 014,97621,Brittanyview,South Carolina,Tanzania
8312,Joshua,Amy,Collier,Connie,Class 1,C,1517522418,joshua.collier8630@example.com,C,941355748691,National College,Biotech,Active,B,1585 Jenkins Walk,40478,Lake Jennifer,California,British Virgin Islands
8313,Kayla,Andrew,Pratt,Andrea,Class 4,F,9616038134,kayla.pratt6276@example.com,F,242311401581,Tech University,Electrical,Graduated,D,798 Rivera Parkway,24086,Saraborough,New Hampshire,Kazakhstan
8314,John,Terri,Silva,Sandra,Class 8,A,9634406883,john.silva2817@example.com,A,776899760301,Modern Academy,Physics,Active,D,009 Michael Radial Suite 040,60721,Lake Sandra,Maine,Kyrgyz Republic
8315,Brenda,Thomas,Small,Stephanie,Class 4,C,3647556979,brenda.small509@example.com,C,987649301260,Modern Academy,Mathematics,Active,A,094 Autumn Drive,66488,Port Glenntown,Minnesota,Russian Federation
8316,Dennis,Monica,Riley,Betty,Class 2,E,8575751544,dennis.riley9545@example.com,E,134635723615,City College,Physics,Inactive,A,871 Debra Ramp Suite 266,57321,South Rhonda,Wyoming,San Marino
8317,John,Jenna,Lewis,Yolanda,Class 10,D,8671399291,john.lewis9296@example.com,D,576264801350,Global Institute,Mechanical,Graduated,B,0758 Howard Park,19833,Dickersonstad,Connecticut,United States of America
8318,Kevin,Kendra,Stout,Susan,Class 4,E,1112943817,kevin.stout2744@example.com,E,734517930664,Tech University,Mechanical,Graduated,C,795 Long Throughway,23623,North Sandra,Nevada,Poland
8319,Gary,Ryan,Cooley,Amber,Class 10,B,7122092487,gary.cooley6915@example.com,B,941429317042,Global Institute,Mechanical,Inactive,C,39630 Melissa Garden Apt. 664,80340,West Vickiside,Florida,Nicaragua
8320,Katherine,Michael,Ewing,Martha,Class 6,F,2853035232,katherine.ewing2314@example.com,F,155769684506,National College,Civil,Active,A,063 Edward View Apt. 166,32719,Williamsfurt,New Mexico,Slovenia
8321,Virginia,Edward,Reid,Tonya,Class 3,A,9637927675,virginia.reid8891@example.com,A,854375323083,Global Institute,Civil,Active,E,6971 Bruce Drive Apt. 028,96783,North Daniel,Delaware,Thailand
8322,David,Lisa,Reese,Rachael,Class 8,F,9472284030,david.reese4493@example.com,F,037723677310,City College,Mechanical,Graduated,D,226 Clifford Trafficway Apt. 233,82896,Walterside,Texas,South Georgia and the South Sandwich Islands
8323,Michael,Cameron,Carroll,Amanda,Class 6,C,3721089456,michael.carroll8963@example.com,C,165029402725,City College,Electrical,Inactive,C,41942 Roberto Coves Suite 131,26629,North Valeriebury,Oregon,Congo
8324,Ronald,Vicki,Spencer,Jennifer,Class 2,F,1690733027,ronald.spencer4881@example.com,F,204086958694,National College,Civil,Inactive,D,02684 Patel Village Suite 001,66182,Port Michellebury,Massachusetts,Portugal
8325,Rachel,Aaron,Bailey,Jennifer,Class 2,D,2726464084,rachel.bailey4007@example.com,D,168022803665,Tech University,Computer Science,Graduated,A,777 Lewis Drive,44272,Port Lindaberg,North Carolina,American Samoa
8326,Craig,Jennifer,Washington,Kathryn,Class 2,D,2984307728,craig.washington5748@example.com,D,063760989577,City College,Mathematics,Inactive,E,91391 Valencia Burg,11599,New Daniel,Georgia,Saint Kitts and Nevis
8327,Daniel,Elizabeth,Robbins,Megan,Class 10,H,5776530188,daniel.robbins8128@example.com,H,051009207057,Modern Academy,Computer Science,Inactive,A,858 Parks Roads Suite 143,18510,Ramoschester,Utah,French Polynesia
8328,Daniel,Kenneth,Olson,Karen,Class 8,G,8171126337,daniel.olson4553@example.com,G,442815103689,Global Institute,Biotech,Graduated,A,67782 Christopher Course,18405,South Stephen,Texas,Costa Rica
8329,Michael,Holly,Anderson,Tina,Class 10,B,9574050182,michael.anderson8683@example.com,B,375212059044,National College,Physics,Graduated,C,721 Christine Inlet Suite 724,74243,East Justinfort,Arizona,Dominica
8330,Christopher,James,Harris,Christine,Class 5,C,9868942978,christopher.harris9322@example.com,C,864791319130,National College,Electrical,Graduated,C,50617 Watson Alley Apt. 167,86828,Clarkhaven,Massachusetts,Albania
8331,Alan,Debra,Martin,Christina,Class 12,E,2122172223,alan.martin4591@example.com,E,294103296223,Modern Academy,Civil,Active,A,2018 Michelle Roads,95667,Griffithstad,Texas,Marshall Islands
8332,Jason,Priscilla,Wu,Rachel,Class 6,A,9106361175,jason.wu6130@example.com,A,440274469745,Modern Academy,Computer Science,Active,D,176 Jessica Coves Apt. 975,24222,Andreafort,New York,India
8333,Bryan,Kathryn,Guzman,Tamara,Class 8,G,0212939960,bryan.guzman8871@example.com,G,114283062437,Global Institute,Mechanical,Inactive,B,686 Victor Road Suite 854,17509,North Brooke,Hawaii,Niger
8334,Carrie,Matthew,Johnson,Connie,Class 6,A,1989799664,carrie.johnson9322@example.com,A,547886730927,Modern Academy,Mathematics,Active,D,1133 Shawn Brook Suite 717,76545,West James,Maine,New Caledonia
8335,Katherine,Michael,Murray,Gina,Class 7,F,9869323675,katherine.murray5014@example.com,F,536280613615,Tech University,Electrical,Active,D,1806 Matthew Shoal,10135,Kathyton,Hawaii,Switzerland
8336,Brooke,Tommy,Perez,Taylor,Class 1,G,6733442326,brooke.perez2292@example.com,G,910086190068,City College,Biotech,Active,B,56122 Blake Points Suite 659,03716,New Joan,Wyoming,Hungary
8337,Jessica,Corey,Hicks,Penny,Class 11,D,4979959794,jessica.hicks1593@example.com,D,896131259385,National College,Mathematics,Graduated,B,89654 Jessica Highway Suite 946,60551,South Tammy,Colorado,Kiribati
8338,Jennifer,Taylor,Kelly,Catherine,Class 7,A,4135734561,jennifer.kelly2005@example.com,A,024151922393,Modern Academy,Civil,Graduated,B,78285 Sanchez Landing,02697,Vincentstad,Connecticut,Bahamas
8339,Jesse,Victoria,Evans,Barbara,Class 10,F,4810731298,jesse.evans2726@example.com,F,253494341962,Modern Academy,Electrical,Graduated,D,91494 Michael Divide Apt. 630,42443,New Kimberlychester,Wyoming,Central African Republic
8340,Roberto,Sara,Spencer,Olivia,Class 11,D,1822714799,roberto.spencer318@example.com,D,812501430603,Global Institute,Computer Science,Active,C,17468 Matthews Plains Apt. 736,14520,Port Samanthaberg,Iowa,Syrian Arab Republic
8341,Jessica,Jamie,Smith,Patricia,Class 7,D,7102475833,jessica.smith4595@example.com,D,641722364409,City College,Computer Science,Active,E,43268 Wagner Courts Apt. 677,32374,South Nathaniel,Delaware,Montenegro
8342,Steven,Justin,Powell,Haley,Class 2,H,1441574980,steven.powell8821@example.com,H,829303128692,Global Institute,Mathematics,Active,A,442 Laurie Knoll,41546,Elijahville,Florida,Saint Martin
8343,Deborah,Andrew,Swanson,Heidi,Class 8,F,9166697310,deborah.swanson1423@example.com,F,143675619312,Modern Academy,Civil,Graduated,D,20366 Alexis Isle Suite 097,96386,North Kristintown,Louisiana,Sweden
8344,Dylan,Phillip,Phelps,Robin,Class 5,C,9784869144,dylan.phelps9611@example.com,C,009345842101,City College,Physics,Inactive,A,0730 William Isle Apt. 205,84304,East Tara,California,Korea
8345,Jennifer,Carl,Baker,Courtney,Class 10,C,8166437666,jennifer.baker2@example.com,C,175291238325,National College,Mathematics,Inactive,A,7642 Lisa Prairie Suite 167,30175,Bryanborough,North Carolina,Saint Pierre and Miquelon
8346,Kristen,Jacob,Wilson,Linda,Class 3,A,9463280210,kristen.wilson371@example.com,A,080735759718,Global Institute,Physics,Graduated,C,427 Arthur Dam Suite 895,82784,Port Traceybury,Louisiana,Bulgaria
8347,Laura,Mark,Huber,Kristina,Class 12,H,1232379018,laura.huber9593@example.com,H,791194737101,Global Institute,Computer Science,Inactive,D,507 Lane Junction,17975,Port Kenneth,Oregon,Nauru
8348,Sarah,Jasmine,Jackson,Emma,Class 9,H,3267609346,sarah.jackson4806@example.com,H,107353271003,Global Institute,Physics,Inactive,D,200 Ellis Fork,79299,Murphybury,New Mexico,Canada
8349,Stephanie,Peter,Vargas,Desiree,Class 2,C,2998646353,stephanie.vargas8079@example.com,C,131023549797,Tech University,Mechanical,Inactive,B,271 Anderson Villages,12042,East Lindaborough,Maryland,Belgium
8350,Samuel,Joseph,Stephens,Brooke,Class 7,E,7079600499,samuel.stephens2126@example.com,E,410893877278,National College,Computer Science,Active,C,842 Kelly Lane Suite 056,58531,Watsonville,Washington,Somalia
8351,George,David,Jones,Megan,Class 9,F,6651810595,george.jones4965@example.com,F,569048295939,Tech University,Biotech,Active,C,7890 Harris Mountain,86265,East Thomas,New Hampshire,Colombia
8352,Donald,Crystal,Hayes,Haley,Class 6,G,0559917505,donald.hayes4490@example.com,G,056666729618,Tech University,Mathematics,Active,C,4569 Nguyen Mews Suite 241,04167,Lake Michaelmouth,Iowa,Spain
8353,Adam,Lauren,Owens,Haley,Class 8,G,4080967874,adam.owens2088@example.com,G,921964617473,Modern Academy,Electrical,Active,D,5283 Weber Trail Suite 363,83168,Port Tammy,Indiana,Ecuador
8354,Felicia,Meredith,Page,Jessica,Class 10,E,8005227437,felicia.page8343@example.com,E,640409216054,Modern Academy,Civil,Graduated,C,7529 Walker Squares Apt. 450,37504,Douglaston,West Virginia,Seychelles
8355,Mark,Peter,Thomas,Michelle,Class 11,C,1888270500,mark.thomas384@example.com,C,000786332330,City College,Civil,Graduated,E,60969 Jackie Divide,14796,North Tammy,Vermont,Western Sahara
8356,Gary,Jose,Wallace,Catherine,Class 3,B,2327208776,gary.wallace7209@example.com,B,307503644329,City College,Biotech,Graduated,D,2636 Macdonald Summit,50774,Gregorychester,Nebraska,Northern Mariana Islands
8357,Eric,Shane,Farmer,Rhonda,Class 1,H,6610610925,eric.farmer7609@example.com,H,068723570525,National College,Mathematics,Inactive,D,149 Timothy Ports Apt. 629,26747,East Aaronbury,Virginia,Papua New Guinea
8358,Jill,Timothy,Gibson,Krista,Class 9,H,9940881562,jill.gibson4596@example.com,H,377952475193,Tech University,Physics,Graduated,D,96690 Herrera Mountain Suite 079,31969,East Katherine,Montana,Brunei Darussalam
8359,Chad,Keith,Burke,Beth,Class 9,F,6204546189,chad.burke4047@example.com,F,121429947487,City College,Electrical,Inactive,D,74787 Woods Prairie Suite 494,97626,Smithview,Rhode Island,Romania
8360,Sabrina,Ross,Franklin,Paula,Class 1,G,7898813366,sabrina.franklin5145@example.com,G,188434057206,Modern Academy,Mathematics,Graduated,C,422 Jennifer Locks Apt. 062,95261,Lake Barbara,Maine,Spain
8361,Doris,Justin,Martin,Diamond,Class 9,H,8202388034,doris.martin2767@example.com,H,750221870049,National College,Civil,Inactive,D,4565 Rivera Mountains Apt. 516,83124,Timothyton,Alabama,Macao
8362,Cameron,Jay,Floyd,Bridget,Class 7,E,2076709679,cameron.floyd2005@example.com,E,056954751850,Modern Academy,Civil,Active,A,586 George Estates Suite 071,47123,New Amy,Louisiana,Guyana
8363,William,Cynthia,Garcia,Cheryl,Class 11,D,8290014130,william.garcia8316@example.com,D,317263217822,Tech University,Biotech,Active,D,03141 Reed Bridge Apt. 067,07908,Michaelhaven,Louisiana,Brazil
8364,Christine,Ashley,Clayton,Alicia,Class 2,C,7079547311,christine.clayton6959@example.com,C,297470768167,City College,Electrical,Graduated,C,5414 Joshua Flats Apt. 633,66259,Curryfort,Florida,Sao Tome and Principe
8365,Dean,Keith,Williams,Emily,Class 12,G,0547286872,dean.williams5612@example.com,G,445958729770,National College,Mechanical,Inactive,B,471 Jared Roads,17956,Cherylton,Louisiana,Gambia
8366,Katelyn,Michelle,Smith,Christine,Class 8,A,4119698789,katelyn.smith3850@example.com,A,689449762012,Modern Academy,Civil,Inactive,C,6237 Rhodes Falls,66437,New Kyle,Connecticut,Guinea
8367,Ivan,Tony,Tran,Molly,Class 8,H,7267647943,ivan.tran3070@example.com,H,529426656677,Tech University,Computer Science,Graduated,B,3099 David Camp,03553,West Robertfort,Georgia,Lebanon
8368,Erin,Amanda,Dorsey,Jennifer,Class 6,F,4699802256,erin.dorsey9068@example.com,F,427141138648,Modern Academy,Physics,Inactive,D,67497 Ryan Spring,03512,East Lisaberg,Kansas,French Polynesia
8369,Zachary,Craig,Delgado,Sara,Class 8,E,5087659361,zachary.delgado4553@example.com,E,127097474234,Modern Academy,Mechanical,Graduated,B,325 Heidi Junction,21122,Brownburgh,Utah,Saint Helena
8370,Samantha,Laura,Bruce,Abigail,Class 1,F,1715199721,samantha.bruce4473@example.com,F,350524707652,City College,Biotech,Inactive,A,24452 Gordon Street,04026,Antonioview,Maryland,Mexico
8371,Cheryl,Ana,Johnson,Amy,Class 1,A,7697547984,cheryl.johnson9315@example.com,A,271369290811,City College,Civil,Active,A,2591 Carey Trafficway Apt. 495,30884,Port Jordan,Kentucky,Yemen
8372,Gary,Karen,Martinez,Lori,Class 8,C,7715692459,gary.martinez1910@example.com,C,604913423471,Tech University,Electrical,Graduated,A,05719 Sean Tunnel,66867,Moorechester,Connecticut,Barbados
8373,Toni,Kimberly,Stewart,Kerry,Class 7,H,9007078682,toni.stewart5795@example.com,H,995272847045,City College,Mechanical,Active,E,5055 Cobb Squares,65649,Goodton,New Jersey,Bahamas
8374,Andrew,Amy,Taylor,Sarah,Class 12,D,9568389865,andrew.taylor4141@example.com,D,802011265473,Global Institute,Computer Science,Inactive,D,1264 Jensen Prairie,34812,Mitchellhaven,Ohio,Haiti
8375,Barry,Joseph,Peck,Amanda,Class 11,H,1661397312,barry.peck4855@example.com,H,483363776593,Modern Academy,Civil,Inactive,A,2894 Thomas Inlet,93515,West Michaelport,Texas,Saint Pierre and Miquelon
8376,Christopher,Antonio,Patterson,Sarah,Class 6,F,8372602228,christopher.patterson2530@example.com,F,661811426307,Global Institute,Electrical,Graduated,C,38891 Logan Branch,13080,Port David,Oregon,Brazil
8377,Melvin,Lawrence,Salinas,Jessica,Class 10,F,0874628023,melvin.salinas904@example.com,F,266822359338,Global Institute,Computer Science,Graduated,B,49919 Benjamin Burg,29731,Kathleenville,South Dakota,Portugal
8378,Andrew,Pamela,Arroyo,Valerie,Class 6,G,2562605441,andrew.arroyo3487@example.com,G,756187918037,Modern Academy,Electrical,Inactive,B,5591 Lee Knoll,37731,Robinchester,Colorado,Niger
8379,Michael,Kenneth,Murray,Alexis,Class 10,D,8916209221,michael.murray7989@example.com,D,881446763576,City College,Mathematics,Inactive,A,7885 Garcia Vista Apt. 297,03271,Port Monica,Illinois,Holy See (Vatican City State)
8380,Sherri,Scott,Rivera,Tina,Class 4,B,7193287713,sherri.rivera1658@example.com,B,998013145599,Modern Academy,Mechanical,Inactive,B,282 Jeffrey Avenue,26070,New Christopher,North Carolina,Kuwait
8381,Lindsey,Jonathan,Contreras,Shelly,Class 1,A,7968713941,lindsey.contreras8585@example.com,A,075712309809,Modern Academy,Mathematics,Active,D,04583 Johnson Mountains,94304,West Allisonborough,Hawaii,Brunei Darussalam
8382,Richard,Nicole,Salas,Teresa,Class 6,H,0975560256,richard.salas9921@example.com,H,215591226081,Global Institute,Electrical,Active,C,8310 Smith Streets,71250,Jeremiahfurt,Mississippi,Kuwait
8383,Danielle,Cody,Richards,Jamie,Class 3,D,7491843821,danielle.richards1647@example.com,D,639851214115,Tech University,Civil,Inactive,A,562 Waller Crossroad Suite 662,53303,East Jesus,North Carolina,Turkey
8384,Marissa,Samantha,Mcdonald,Pamela,Class 5,D,8145296739,marissa.mcdonald6269@example.com,D,472254981684,National College,Mathematics,Active,D,934 Laura Skyway Apt. 377,40420,Lake Katherineland,Oklahoma,Guernsey
8385,Debbie,Kristy,Bennett,Stacy,Class 2,B,8090142656,debbie.bennett1222@example.com,B,179408342504,National College,Electrical,Inactive,C,344 Glenn Park Suite 846,01181,East Brianna,New Hampshire,Belarus
8386,Ann,Daniel,Arellano,April,Class 3,G,2459364196,ann.arellano431@example.com,G,752740223499,Global Institute,Biotech,Inactive,D,5377 Strickland Gardens Suite 175,39978,Leslieburgh,Vermont,Niger
